query,metric,value,who
quick sort algorithm,f1@7,0.09523809523809523,borda_fuse
scraper,map@3,0.024154589371980673,borda_fuse
scraper,mrr@3,1.0,borda_fuse
scraper,ndcg@3,0.7039180890341347,borda_fuse
scraper,precision@3,0.6666666666666666,borda_fuse
scraper,recall@3,0.028985507246376812,borda_fuse
scraper,f1@3,0.05555555555555555,borda_fuse
scraper,map@5,0.04661835748792271,borda_fuse
scraper,mrr@5,1.0,borda_fuse
scraper,ndcg@5,0.7860137352654724,borda_fuse
scraper,precision@5,0.8,borda_fuse
scraper,recall@5,0.057971014492753624,borda_fuse
scraper,f1@5,0.1081081081081081,borda_fuse
scraper,map@7,0.07111801242236024,borda_fuse
scraper,mrr@7,1.0,borda_fuse
scraper,ndcg@7,0.8265723430117605,borda_fuse
scraper,precision@7,0.8571428571428571,borda_fuse
scraper,recall@7,0.08695652173913043,borda_fuse
scraper,f1@7,0.15789473684210523,borda_fuse
send sms,map@3,0.024793388429752067,borda_fuse
send sms,mrr@3,1.0,borda_fuse
send sms,ndcg@3,1.0,borda_fuse
send sms,precision@3,1.0,borda_fuse
send sms,recall@3,0.024793388429752067,borda_fuse
send sms,f1@3,0.048387096774193554,borda_fuse
send sms,map@5,0.024793388429752067,borda_fuse
send sms,mrr@5,1.0,borda_fuse
send sms,ndcg@5,0.7227265726449519,borda_fuse
send sms,precision@5,0.6,borda_fuse
send sms,recall@5,0.024793388429752067,borda_fuse
send sms,f1@5,0.047619047619047616,borda_fuse
send sms,map@7,0.024793388429752067,borda_fuse
send sms,mrr@7,1.0,borda_fuse
send sms,ndcg@7,0.5857421563596757,borda_fuse
send sms,precision@7,0.42857142857142855,borda_fuse
send sms,recall@7,0.024793388429752067,borda_fuse
send sms,f1@7,0.04687500000000001,borda_fuse
sentiment analysis,map@3,0.06521739130434782,borda_fuse
sentiment analysis,mrr@3,1.0,borda_fuse
sentiment analysis,ndcg@3,1.0,borda_fuse
sentiment analysis,precision@3,1.0,borda_fuse
sentiment analysis,recall@3,0.06521739130434782,borda_fuse
sentiment analysis,f1@3,0.12244897959183672,borda_fuse
sentiment analysis,map@5,0.10869565217391304,borda_fuse
sentiment analysis,mrr@5,1.0,borda_fuse
sentiment analysis,ndcg@5,1.0,borda_fuse
sentiment analysis,precision@5,1.0,borda_fuse
sentiment analysis,recall@5,0.10869565217391304,borda_fuse
sentiment analysis,f1@5,0.19607843137254902,borda_fuse
sentiment analysis,map@7,0.10869565217391304,borda_fuse
sentiment analysis,mrr@7,1.0,borda_fuse
sentiment analysis,ndcg@7,0.8104616303452685,borda_fuse
sentiment analysis,precision@7,0.7142857142857143,borda_fuse
sentiment analysis,recall@7,0.10869565217391304,borda_fuse
sentiment analysis,f1@7,0.18867924528301885,borda_fuse
third party authentication,map@3,0.16666666666666666,borda_fuse
third party authentication,mrr@3,1.0,borda_fuse
third party authentication,ndcg@3,1.0,borda_fuse
third party authentication,precision@3,1.0,borda_fuse
third party authentication,recall@3,0.16666666666666666,borda_fuse
third party authentication,f1@3,0.2857142857142857,borda_fuse
third party authentication,map@5,0.2777777777777778,borda_fuse
third party authentication,mrr@5,1.0,borda_fuse
third party authentication,ndcg@5,1.0,borda_fuse
third party authentication,precision@5,1.0,borda_fuse
third party authentication,recall@5,0.2777777777777778,borda_fuse
third party authentication,f1@5,0.4347826086956522,borda_fuse
third party authentication,map@7,0.3888888888888889,borda_fuse
third party authentication,mrr@7,1.0,borda_fuse
third party authentication,ndcg@7,1.0,borda_fuse
third party authentication,precision@7,1.0,borda_fuse
third party authentication,recall@7,0.3888888888888889,borda_fuse
third party authentication,f1@7,0.56,borda_fuse
translate english to spanish,map@3,0.0,borda_fuse
translate english to spanish,mrr@3,0.0,borda_fuse
translate english to spanish,ndcg@3,0.0,borda_fuse
translate english to spanish,precision@3,0.0,borda_fuse
translate english to spanish,recall@3,0.0,borda_fuse
translate english to spanish,f1@3,0.0,borda_fuse
translate english to spanish,map@5,0.0,borda_fuse
translate english to spanish,mrr@5,0.0,borda_fuse
translate english to spanish,ndcg@5,0.0,borda_fuse
translate english to spanish,precision@5,0.0,borda_fuse
translate english to spanish,recall@5,0.0,borda_fuse
translate english to spanish,f1@5,0.0,borda_fuse
translate english to spanish,map@7,0.0,borda_fuse
translate english to spanish,mrr@7,0.0,borda_fuse
translate english to spanish,ndcg@7,0.0,borda_fuse
translate english to spanish,precision@7,0.0,borda_fuse
translate english to spanish,recall@7,0.0,borda_fuse
translate english to spanish,f1@7,0.0,borda_fuse
user authentication,map@3,0.014285714285714285,borda_fuse
user authentication,mrr@3,1.0,borda_fuse
user authentication,ndcg@3,0.7653606369886217,borda_fuse
user authentication,precision@3,0.6666666666666666,borda_fuse
user authentication,recall@3,0.014285714285714285,borda_fuse
user authentication,f1@3,0.027972027972027972,borda_fuse
user authentication,map@5,0.014285714285714285,borda_fuse
user authentication,mrr@5,1.0,borda_fuse
user authentication,ndcg@5,0.5531464700081437,borda_fuse
user authentication,precision@5,0.4,borda_fuse
user authentication,recall@5,0.014285714285714285,borda_fuse
user authentication,f1@5,0.027586206896551724,borda_fuse
user authentication,map@7,0.014285714285714285,borda_fuse
user authentication,mrr@7,1.0,borda_fuse
user authentication,ndcg@7,0.4483039899025303,borda_fuse
user authentication,precision@7,0.2857142857142857,borda_fuse
user authentication,recall@7,0.014285714285714285,borda_fuse
user authentication,f1@7,0.027210884353741496,borda_fuse
