query,metric,value,who
check valid email address,mrr@5,0.3333333333333333,borda_fuse
check valid email address,ndcg@5,0.4468535299918563,borda_fuse
check valid email address,precision@5,0.6,borda_fuse
check valid email address,recall@5,0.05454545454545454,borda_fuse
check valid email address,f1@5,0.09999999999999999,borda_fuse
check valid email address,map@7,0.05116883116883116,borda_fuse
check valid email address,mrr@7,0.3333333333333333,borda_fuse
check valid email address,ndcg@7,0.5516960100974696,borda_fuse
check valid email address,precision@7,0.7142857142857143,borda_fuse
check valid email address,recall@7,0.09090909090909091,borda_fuse
check valid email address,f1@7,0.16129032258064518,borda_fuse
convert data formats,map@3,0.03488372093023256,borda_fuse
convert data formats,mrr@3,1.0,borda_fuse
convert data formats,ndcg@3,1.0,borda_fuse
convert data formats,precision@3,1.0,borda_fuse
convert data formats,recall@3,0.03488372093023256,borda_fuse
convert data formats,f1@3,0.06741573033707865,borda_fuse
convert data formats,map@5,0.03488372093023256,borda_fuse
convert data formats,mrr@5,1.0,borda_fuse
convert data formats,ndcg@5,0.7227265726449519,borda_fuse
convert data formats,precision@5,0.6,borda_fuse
convert data formats,recall@5,0.03488372093023256,borda_fuse
convert data formats,f1@5,0.06593406593406594,borda_fuse
convert data formats,map@7,0.050941306755260235,borda_fuse
convert data formats,mrr@7,1.0,borda_fuse
convert data formats,ndcg@7,0.7752805260144073,borda_fuse
convert data formats,precision@7,0.7142857142857143,borda_fuse
convert data formats,recall@7,0.05813953488372093,borda_fuse
convert data formats,f1@7,0.10752688172043011,borda_fuse
convert text to speech,map@3,0.07692307692307693,borda_fuse
convert text to speech,mrr@3,1.0,borda_fuse
convert text to speech,ndcg@3,0.46927872602275644,borda_fuse
convert text to speech,precision@3,0.3333333333333333,borda_fuse
convert text to speech,recall@3,0.07692307692307693,borda_fuse
convert text to speech,f1@3,0.125,borda_fuse
convert text to speech,map@5,0.16153846153846155,borda_fuse
convert text to speech,mrr@5,1.0,borda_fuse
convert text to speech,ndcg@5,0.6164336326286644,borda_fuse
convert text to speech,precision@5,0.6,borda_fuse
convert text to speech,recall@5,0.23076923076923078,borda_fuse
convert text to speech,f1@5,0.33333333333333337,borda_fuse
convert text to speech,map@7,0.2128205128205128,borda_fuse
convert text to speech,mrr@7,1.0,borda_fuse
convert text to speech,ndcg@7,0.5975087322498515,borda_fuse
convert text to speech,precision@7,0.5714285714285714,borda_fuse
convert text to speech,recall@7,0.3076923076923077,borda_fuse
convert text to speech,f1@7,0.4,borda_fuse
credit card validation,map@3,0.08333333333333333,borda_fuse
credit card validation,mrr@3,1.0,borda_fuse
credit card validation,ndcg@3,1.0,borda_fuse
credit card validation,precision@3,1.0,borda_fuse
credit card validation,recall@3,0.08333333333333333,borda_fuse
credit card validation,f1@3,0.15384615384615385,borda_fuse
credit card validation,map@5,0.1388888888888889,borda_fuse
credit card validation,mrr@5,1.0,borda_fuse
credit card validation,ndcg@5,1.0,borda_fuse
credit card validation,precision@5,1.0,borda_fuse
credit card validation,recall@5,0.1388888888888889,borda_fuse
credit card validation,f1@5,0.24390243902439027,borda_fuse
credit card validation,map@7,0.19444444444444445,borda_fuse
credit card validation,mrr@7,1.0,borda_fuse
credit card validation,ndcg@7,1.0,borda_fuse
credit card validation,precision@7,1.0,borda_fuse
credit card validation,recall@7,0.19444444444444445,borda_fuse
credit card validation,f1@7,0.32558139534883723,borda_fuse
detect text language,map@3,0.3,borda_fuse
detect text language,mrr@3,1.0,borda_fuse
detect text language,ndcg@3,1.0,borda_fuse
detect text language,precision@3,1.0,borda_fuse
detect text language,recall@3,0.3,borda_fuse
detect text language,f1@3,0.4615384615384615,borda_fuse
detect text language,map@5,0.4,borda_fuse
detect text language,mrr@5,1.0,borda_fuse
detect text language,ndcg@5,0.8687949224876582,borda_fuse
detect text language,precision@5,0.8,borda_fuse
detect text language,recall@5,0.4,borda_fuse
detect text language,f1@5,0.5333333333333333,borda_fuse
detect text language,map@7,0.4714285714285714,borda_fuse
detect text language,mrr@7,1.0,borda_fuse
detect text language,ndcg@7,0.7957503936198023,borda_fuse
detect text language,precision@7,0.7142857142857143,borda_fuse
detect text language,recall@7,0.5,borda_fuse
detect text language,f1@7,0.588235294117647,borda_fuse
download free music,map@3,0.09090909090909091,borda_fuse
download free music,mrr@3,1.0,borda_fuse
download free music,ndcg@3,0.7653606369886217,borda_fuse
download free music,precision@3,0.6666666666666666,borda_fuse
download free music,recall@3,0.09090909090909091,borda_fuse
download free music,f1@3,0.16,borda_fuse
download free music,map@5,0.09090909090909091,borda_fuse
download free music,mrr@5,1.0,borda_fuse
download free music,ndcg@5,0.5531464700081437,borda_fuse
download free music,precision@5,0.4,borda_fuse
download free music,recall@5,0.09090909090909091,borda_fuse
download free music,f1@5,0.14814814814814814,borda_fuse
download free music,map@7,0.09090909090909091,borda_fuse
download free music,mrr@7,1.0,borda_fuse
download free music,ndcg@7,0.4483039899025303,borda_fuse
download free music,precision@7,0.2857142857142857,borda_fuse
download free music,recall@7,0.09090909090909091,borda_fuse
download free music,f1@7,0.13793103448275862,borda_fuse
download web videos,map@3,0.05208333333333333,borda_fuse
download web videos,mrr@3,1.0,borda_fuse
download web videos,ndcg@3,0.7039180890341347,borda_fuse
download web videos,precision@3,0.6666666666666666,borda_fuse
download web videos,recall@3,0.0625,borda_fuse
download web videos,f1@3,0.11428571428571428,borda_fuse
download web videos,map@5,0.07083333333333333,borda_fuse
download web videos,mrr@5,1.0,borda_fuse
download web videos,ndcg@5,0.639945385422766,borda_fuse
download web videos,precision@5,0.6,borda_fuse
download web videos,recall@5,0.09375,borda_fuse
download web videos,f1@5,0.16216216216216214,borda_fuse
download web videos,map@7,0.07083333333333333,borda_fuse
download web videos,mrr@7,1.0,borda_fuse
download web videos,ndcg@7,0.5186511804016661,borda_fuse
download web videos,precision@7,0.42857142857142855,borda_fuse
download web videos,recall@7,0.09375,borda_fuse
download web videos,f1@7,0.15384615384615383,borda_fuse
extract barcode from image,map@3,0.0625,borda_fuse
extract barcode from image,mrr@3,1.0,borda_fuse
extract barcode from image,ndcg@3,0.46927872602275644,borda_fuse
extract barcode from image,precision@3,0.3333333333333333,borda_fuse
extract barcode from image,recall@3,0.0625,borda_fuse
extract barcode from image,f1@3,0.10526315789473684,borda_fuse
extract barcode from image,map@5,0.0625,borda_fuse
extract barcode from image,mrr@5,1.0,borda_fuse
extract barcode from image,ndcg@5,0.3391602052736161,borda_fuse
extract barcode from image,precision@5,0.2,borda_fuse
extract barcode from image,recall@5,0.0625,borda_fuse
extract barcode from image,f1@5,0.09523809523809523,borda_fuse
extract barcode from image,map@7,0.0625,borda_fuse
extract barcode from image,mrr@7,1.0,borda_fuse
extract barcode from image,ndcg@7,0.27487633291429087,borda_fuse
extract barcode from image,precision@7,0.14285714285714285,borda_fuse
extract barcode from image,recall@7,0.0625,borda_fuse
extract barcode from image,f1@7,0.08695652173913043,borda_fuse
health tracker,map@3,0.5,borda_fuse
health tracker,mrr@3,1.0,borda_fuse
health tracker,ndcg@3,0.6131471927654584,borda_fuse
health tracker,precision@3,0.3333333333333333,borda_fuse
health tracker,recall@3,0.5,borda_fuse
health tracker,f1@3,0.4,borda_fuse
health tracker,map@5,0.7,borda_fuse
health tracker,mrr@5,1.0,borda_fuse
health tracker,ndcg@5,0.8503449055347546,borda_fuse
health tracker,precision@5,0.4,borda_fuse
health tracker,recall@5,1.0,borda_fuse
health tracker,f1@5,0.5714285714285715,borda_fuse
health tracker,map@7,0.7,borda_fuse
health tracker,mrr@7,1.0,borda_fuse
health tracker,ndcg@7,0.8503449055347546,borda_fuse
health tracker,precision@7,0.2857142857142857,borda_fuse
health tracker,recall@7,1.0,borda_fuse
health tracker,f1@7,0.4444444444444445,borda_fuse
mathematical functions,map@3,0.05555555555555555,borda_fuse
mathematical functions,mrr@3,1.0,borda_fuse
mathematical functions,ndcg@3,0.7653606369886217,borda_fuse
mathematical functions,precision@3,0.6666666666666666,borda_fuse
mathematical functions,recall@3,0.05555555555555555,borda_fuse
mathematical functions,f1@3,0.10256410256410256,borda_fuse
mathematical functions,map@5,0.09861111111111111,borda_fuse
mathematical functions,mrr@5,1.0,borda_fuse
mathematical functions,ndcg@5,0.830419897363192,borda_fuse
mathematical functions,precision@5,0.8,borda_fuse
mathematical functions,recall@5,0.1111111111111111,borda_fuse
mathematical functions,f1@5,0.19512195121951217,borda_fuse
mathematical functions,map@7,0.12175925925925925,borda_fuse
mathematical functions,mrr@7,1.0,borda_fuse
mathematical functions,ndcg@7,0.7709363892380909,borda_fuse
mathematical functions,precision@7,0.7142857142857143,borda_fuse
mathematical functions,recall@7,0.1388888888888889,borda_fuse
mathematical functions,f1@7,0.23255813953488372,borda_fuse
quick sort algorithm,map@3,0.05357142857142857,borda_fuse
quick sort algorithm,mrr@3,1.0,borda_fuse
quick sort algorithm,ndcg@3,1.0,borda_fuse
quick sort algorithm,precision@3,1.0,borda_fuse
quick sort algorithm,recall@3,0.05357142857142857,borda_fuse
quick sort algorithm,f1@3,0.10169491525423728,borda_fuse
quick sort algorithm,map@5,0.08928571428571429,borda_fuse
quick sort algorithm,mrr@5,1.0,borda_fuse
quick sort algorithm,ndcg@5,1.0,borda_fuse
quick sort algorithm,precision@5,1.0,borda_fuse
quick sort algorithm,recall@5,0.08928571428571429,borda_fuse
quick sort algorithm,f1@5,0.1639344262295082,borda_fuse
quick sort algorithm,map@7,0.08928571428571429,borda_fuse
quick sort algorithm,mrr@7,1.0,borda_fuse
quick sort algorithm,ndcg@7,0.8104616303452685,borda_fuse
quick sort algorithm,precision@7,0.7142857142857143,borda_fuse
quick sort algorithm,recall@7,0.08928571428571429,borda_fuse
quick sort algorithm,f1@7,0.15873015873015872,borda_fuse
scraper,map@3,0.043478260869565216,borda_fuse
scraper,mrr@3,1.0,borda_fuse
scraper,ndcg@3,1.0,borda_fuse
scraper,precision@3,1.0,borda_fuse
scraper,recall@3,0.043478260869565216,borda_fuse
scraper,f1@3,0.08333333333333333,borda_fuse
scraper,map@5,0.05507246376811594,borda_fuse
scraper,mrr@5,1.0,borda_fuse
scraper,ndcg@5,0.8539316501572937,borda_fuse
scraper,precision@5,0.8,borda_fuse
scraper,recall@5,0.057971014492753624,borda_fuse
scraper,f1@5,0.1081081081081081,borda_fuse
scraper,map@7,0.07957211870255347,borda_fuse
scraper,mrr@7,1.0,borda_fuse
scraper,ndcg@7,0.8816172070446371,borda_fuse
scraper,precision@7,0.8571428571428571,borda_fuse
scraper,recall@7,0.08695652173913043,borda_fuse
scraper,f1@7,0.15789473684210523,borda_fuse
send sms,map@3,0.013774104683195591,borda_fuse
send sms,mrr@3,1.0,borda_fuse
send sms,ndcg@3,0.7039180890341347,borda_fuse
send sms,precision@3,0.6666666666666666,borda_fuse
send sms,recall@3,0.01652892561983471,borda_fuse
send sms,f1@3,0.03225806451612903,borda_fuse
send sms,map@5,0.026584022038567495,borda_fuse
send sms,mrr@5,1.0,borda_fuse
send sms,ndcg@5,0.7860137352654724,borda_fuse
send sms,precision@5,0.8,borda_fuse
send sms,recall@5,0.03305785123966942,borda_fuse
send sms,f1@5,0.06349206349206349,borda_fuse
send sms,map@7,0.04055489964580873,borda_fuse
send sms,mrr@7,1.0,borda_fuse
send sms,ndcg@7,0.8265723430117605,borda_fuse
send sms,precision@7,0.8571428571428571,borda_fuse
send sms,recall@7,0.049586776859504134,borda_fuse
send sms,f1@7,0.09375000000000001,borda_fuse
sentiment analysis,map@3,0.06521739130434782,borda_fuse
sentiment analysis,mrr@3,1.0,borda_fuse
sentiment analysis,ndcg@3,1.0,borda_fuse
sentiment analysis,precision@3,1.0,borda_fuse
sentiment analysis,recall@3,0.06521739130434782,borda_fuse
sentiment analysis,f1@3,0.12244897959183672,borda_fuse
sentiment analysis,map@5,0.10869565217391304,borda_fuse
sentiment analysis,mrr@5,1.0,borda_fuse
sentiment analysis,ndcg@5,1.0,borda_fuse
sentiment analysis,precision@5,1.0,borda_fuse
sentiment analysis,recall@5,0.10869565217391304,borda_fuse
sentiment analysis,f1@5,0.19607843137254902,borda_fuse
sentiment analysis,map@7,0.15217391304347827,borda_fuse
sentiment analysis,mrr@7,1.0,borda_fuse
sentiment analysis,ndcg@7,1.0,borda_fuse
sentiment analysis,precision@7,1.0,borda_fuse
sentiment analysis,recall@7,0.15217391304347827,borda_fuse
sentiment analysis,f1@7,0.2641509433962264,borda_fuse
third party authentication,map@3,0.16666666666666666,borda_fuse
third party authentication,mrr@3,1.0,borda_fuse
third party authentication,ndcg@3,1.0,borda_fuse
third party authentication,precision@3,1.0,borda_fuse
third party authentication,recall@3,0.16666666666666666,borda_fuse
third party authentication,f1@3,0.2857142857142857,borda_fuse
third party authentication,map@5,0.2777777777777778,borda_fuse
third party authentication,mrr@5,1.0,borda_fuse
third party authentication,ndcg@5,1.0,borda_fuse
third party authentication,precision@5,1.0,borda_fuse
third party authentication,recall@5,0.2777777777777778,borda_fuse
third party authentication,f1@5,0.4347826086956522,borda_fuse
third party authentication,map@7,0.3888888888888889,borda_fuse
third party authentication,mrr@7,1.0,borda_fuse
third party authentication,ndcg@7,1.0,borda_fuse
third party authentication,precision@7,1.0,borda_fuse
third party authentication,recall@7,0.3888888888888889,borda_fuse
third party authentication,f1@7,0.56,borda_fuse
translate english to spanish,map@3,0.0,borda_fuse
translate english to spanish,mrr@3,0.0,borda_fuse
translate english to spanish,ndcg@3,0.0,borda_fuse
translate english to spanish,precision@3,0.0,borda_fuse
translate english to spanish,recall@3,0.0,borda_fuse
translate english to spanish,f1@3,0.0,borda_fuse
translate english to spanish,map@5,0.0,borda_fuse
translate english to spanish,mrr@5,0.0,borda_fuse
translate english to spanish,ndcg@5,0.0,borda_fuse
translate english to spanish,precision@5,0.0,borda_fuse
translate english to spanish,recall@5,0.0,borda_fuse
translate english to spanish,f1@5,0.0,borda_fuse
translate english to spanish,map@7,0.0,borda_fuse
translate english to spanish,mrr@7,0.0,borda_fuse
translate english to spanish,ndcg@7,0.0,borda_fuse
translate english to spanish,precision@7,0.0,borda_fuse
translate english to spanish,recall@7,0.0,borda_fuse
translate english to spanish,f1@7,0.0,borda_fuse
user authentication,map@3,0.02142857142857143,borda_fuse
user authentication,mrr@3,1.0,borda_fuse
user authentication,ndcg@3,1.0,borda_fuse
user authentication,precision@3,1.0,borda_fuse
user authentication,recall@3,0.02142857142857143,borda_fuse
user authentication,f1@3,0.04195804195804196,borda_fuse
user authentication,map@5,0.02857142857142857,borda_fuse
user authentication,mrr@5,1.0,borda_fuse
user authentication,ndcg@5,0.8687949224876582,borda_fuse
user authentication,precision@5,0.8,borda_fuse
user authentication,recall@5,0.02857142857142857,borda_fuse
user authentication,f1@5,0.05517241379310345,borda_fuse
user authentication,map@7,0.04064625850340135,borda_fuse
user authentication,mrr@7,1.0,borda_fuse
user authentication,ndcg@7,0.8936633189697701,borda_fuse
user authentication,precision@7,0.8571428571428571,borda_fuse
user authentication,recall@7,0.04285714285714286,borda_fuse
user authentication,f1@7,0.08163265306122448,borda_fuse
